id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1115742421728965172,https://www.airbnb.com/rooms/1115742421728965172,20250929042214,2025-09-29,city scrape,"Blueground | Unterstrass,  near uni & supermarket","Discover the best of Zurich, with this studio apartment in Unterstrass. It’ll be easy to simply show up and start living in this  furnished apartment with its fully equipped kitchen,  living room, and our dedicated, on-the-ground support. (ID #ZRH144)","Unterstrass comprises part of Zurich's sixth district and stretches north from the city center. This vast area was an independent municipality before being incorporated into Zurich in 1893. The neighborhood is home to the Irchelpark campus of the University of Zurich -- not to be confused with Irchel Park, a lovely greenspace that is open to the public. Unterstrass is also the setting for Schindlergut and Beckenhof, two city parks that offer gorgeous Limmat views. There's a variety of both Swiss and international cuisine on offer, including Thai and Mexican food as well as pizza. Unterstrass is served by several bus and tram lines.",https://a0.muscache.com/pictures/prohost-api/Hosting-1115742421728965172/original/eaa6aa1d-fcd1-466d-84a5-908763a5f006.jpeg,434204093,https://www.airbnb.com/users/show/434204093,Blueground,2021-12-01,"Zürich, Switzerland","We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.",within a day,100%,99%,f,https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_x_medium,,201,214,"['email', 'phone']",t,t,"Zürich, Switzerland",Unterstrass,Kreis 6,47.3898137,8.5401944,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,"[""Heating"", ""Crib"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Lockbox"", ""Wifi"", ""Long term stays allowed"", ""Shampoo"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Hangers"", ""Self check-in"", ""High chair"", ""Essentials"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Kitchen"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Iron""]",$127.00,30,1125,30,335,1125,1125,38.2,1125.0,,t,0,0,28,303,2025-09-29,0,0,0,32,0,0,0,,,,,,,,,,,t,179,179,0,0,
1115929213559318912,https://www.airbnb.com/rooms/1115929213559318912,20250929042214,2025-09-29,previous scrape,City feel good with forest view,"Discover comfort and urban elegance in this cozy apartment, which was our home and gave us unforgettable moments in Zurich!  Located on the 3rd floor with an elevator for easy access, this place offers you a pleasant experience in a convenient location.  With an open space living room and a fully equipped kitchen, this apartment exudes hospitality and comfort.  The two beautifully appointed bedrooms, each with double beds, chests of drawers and tables with chairs, offer perfect relaxation.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExNTkyOTIxMzU1OTMxODkxMg%3D%3D/original/066276a7-ec83-4565-b444-1f923746ec16.jpeg,567897501,https://www.airbnb.com/users/show/567897501,Daniel,2024-03-19,"Zürich, Switzerland",We are Anca & Daniel with our Kids Nadine and Darius. A colourful and lively bunch and we are happy to welcome you in our old home. We loved to be there and hope you will enjoy it as much as we did!,N/A,N/A,98%,f,https://a0.muscache.com/im/pictures/user/User-567897501/original/ed6af939-549f-4be0-b846-ad1dc2e48070.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-567897501/original/ed6af939-549f-4be0-b846-ad1dc2e48070.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Hirzenbach,Kreis 12,47.402829847219245,8.576526939868927,Entire rental unit,Entire home/apt,6,,1 bath,2,,"[""Heating"", ""Wine glasses"", ""Freezer"", ""Toaster"", ""Microwave"", ""Clothing storage"", ""Elevator"", ""Bed linens"", ""Dishwasher"", ""Body soap"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Shampoo"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee"", ""Self check-in"", ""Room-darkening shades"", ""Shower gel"", ""Coffee maker"", ""Refrigerator"", ""Keypad"", ""Patio or balcony"", ""Dedicated workspace"", ""Cleaning products"", ""Kitchen"", ""Outdoor dining area"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Oven"", ""Iron""]",,2,32,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2025-09-29,80,40,0,0,59,240,,2024-04-01,2025-03-27,4.73,4.83,4.73,4.85,4.76,4.61,4.61,,t,1,1,0,0,4.39
1116412397509447583,https://www.airbnb.com/rooms/1116412397509447583,20250929042214,2025-09-29,city scrape,"1 room in a central, quiet maisonette-apart'",,"Bahnhofstrasse, Paradeplatz, lake, medieval old town, Fraumünster with world-famous church windows, FIFA museum and much more",https://a0.muscache.com/pictures/miso/Hosting-1116412397509447583/original/95d70740-4d84-4bec-bc21-081821aed15c.jpeg,568013948,https://www.airbnb.com/users/show/568013948,Tobias,2024-03-20,,"",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/5b5407fb-7b67-4b3b-80d1-1e93410ce2be.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5b5407fb-7b67-4b3b-80d1-1e93410ce2be.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Zürich, Switzerland",Lindenhof,Kreis 1,47.36905050000001,8.5402451,Private room in rental unit,Private room,3,2.5,2.5 shared baths,1,1,"[""Outdoor furniture"", ""Ethernet connection"", ""Sun loungers"", ""Clothing storage: closet"", ""Board games"", ""Stainless steel double oven"", ""Wine glasses"", ""Central heating"", ""Piano"", ""Freezer"", ""Toaster"", ""Free dryer \u2013 In unit"", ""Beach essentials"", ""Microwave"", ""Mountain view"", ""Single level home"", ""Host greets you"", ""First aid kit"", ""Dining table"", ""Elevator"", ""Paid parking off premises"", ""Bed linens"", ""Courtyard view"", ""Dishwasher"", ""Induction stove"", ""Free washer \u2013 In unit"", ""Body soap"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Lock on bedroom door"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Shared backyard \u2013 Not fully fenced"", ""Conditioner"", ""Shampoo"", ""Window guards"", ""Private entrance"", ""Books and reading material"", ""Outdoor shower"", ""Dishes and silverware"", ""Hangers"", ""Coffee"", ""Private patio or balcony"", ""Room-darkening shades"", ""Blender"", ""Essentials"", ""Portable fans"", ""Shower gel"", ""Extra pillows and blankets"", ""Baking sheet"", ""Life size games"", ""Refrigerator"", ""Hammock"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Cleaning products"", ""Drying rack for clothing"", ""Kitchen"", ""Outdoor dining area"", ""Hot water"", ""City skyline view"", ""Lake access"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Fire extinguisher"", ""Outlet covers""]",$130.00,14,250,14,20,250,250,14.5,250.0,,t,28,31,31,31,2025-09-29,12,0,0,31,12,0,0,2024-03-30,2024-05-30,4.83,4.92,4.58,4.67,5.0,4.92,4.83,,f,1,0,1,0,0.66
1116560642699102552,https://www.airbnb.com/rooms/1116560642699102552,20250929042214,2025-09-29,city scrape,Room in hipster neighborhood,"Welcome to your next Zurich escape! Nestled in the vibrant heart of Wiedikon, this cozy and beautifully renovated apartment is available. Whether you're seeking a short-term or considering a longer stay, we offer flexible booking options from 1 week to 4 months<br />- 2 sunny balconies <br />- Brand new bathroom with top-notch fixtures<br />- fully equipped kitchen for your culinary needs",,https://a0.muscache.com/pictures/hosting/Hosting-1116560642699102552/original/c301f349-5ccc-412d-846a-1c076e5bfe31.jpeg,33829615,https://www.airbnb.com/users/show/33829615,Anne,2015-05-20,"Copenhagen, Denmark","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/8503502a-143e-444c-8867-adf4ba7cf50f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8503502a-143e-444c-8867-adf4ba7cf50f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Sihlfeld,Kreis 3,47.37150339999999,8.514662099999999,Private room in rental unit,Private room,2,0.5,Half-bath,1,1,"[""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Wifi"", ""Washer""]",$65.00,200,365,200,200,365,365,200.0,365.0,,t,29,59,89,269,2025-09-29,0,0,0,93,0,0,0,,,,,,,,,,,f,1,0,1,0,
1117336268997295623,https://www.airbnb.com/rooms/1117336268997295623,20250929042214,2025-09-29,city scrape,Urban oasis close to Zurich's city center,"Welcome to our stunning top-floor apartment, nestled in a serene neighborhood just a stone's throw away from Zurich's vibrant city center. This new, modern, and meticulously designed 85-square-meter haven offers the perfect blend of comfort, style, and convenience.",,https://a0.muscache.com/pictures/hosting/Hosting-1117336268997295623/original/ebbedc5c-3e48-4bd9-b83c-0806aca1d072.jpeg,131599979,https://www.airbnb.com/users/show/131599979,Dylan,2017-05-23,"Zürich, Switzerland","Born in New York, USA. Livin' the good life in Zurich, Switzerland.",within a few hours,100%,80%,f,https://a0.muscache.com/im/pictures/user/User/original/ac73a5b1-ed11-40d9-8c7b-86dfff0ea1cb.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ac73a5b1-ed11-40d9-8c7b-86dfff0ea1cb.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Unterstrass,Kreis 6,47.38615,8.53875,Entire rental unit,Entire home/apt,2,2.0,2 baths,1,1,"[""Heating"", ""Outdoor furniture"", ""Window AC unit"", ""Waterfront"", ""Sun loungers"", ""Board games"", ""Wine glasses"", ""Freezer"", ""Toaster"", ""Single level home"", ""Clothing storage"", ""First aid kit"", ""Dining table"", ""Elevator"", ""Dryer"", ""Bed linens"", ""Dishwasher"", ""Body soap"", ""Rice maker"", ""Bathtub"", ""Barbecue utensils"", ""Wifi"", ""Lockbox"", ""Shampoo"", ""BBQ grill"", ""Free parking on premises \u2013 1 space"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee"", ""Self check-in"", ""Room-darkening shades"", ""Blender"", ""Essentials"", ""Portable fans"", ""Shower gel"", ""Coffee maker"", ""Baking sheet"", ""Refrigerator"", ""Cleaning products"", ""Drying rack for clothing"", ""Sound system"", ""Kitchen"", ""Outdoor dining area"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Oven"", ""Iron""]",$217.00,2,365,2,5,365,365,2.3,365.0,,t,4,4,7,34,2025-09-29,8,2,1,9,6,12,2604,2024-04-07,2025-09-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.44
1117485613867699064,https://www.airbnb.com/rooms/1117485613867699064,20250929042214,2025-09-29,city scrape,Zürich City-helles Studio b. Albisriederplatz 4212,"Small, bright apartment with kitchen and bathroom. About 38 m2. Within walking distance of Albisriederplatz in 2 minutes. The place is good for solo adventurers, business travelers   and city explorers, Migros, Coop, restaurants, bars, bakeries nearby. By tram no. 3 in 15 minutes to the main train station. By tram 2 15 min to the lake. If you are as a couple, please book for 2 people, thank you! No smoking, no parties. Parking can be rented Fr.10-/Tag, please send license plates.",,https://a0.muscache.com/pictures/miso/Hosting-1117485613867699064/original/e5f05cd8-72f7-4f72-aaa9-742fc5119530.jpeg,19610180,https://www.airbnb.com/users/show/19610180,Rossana,2014-08-07,"Zürich, Switzerland","Hallo,
wohne und arbeite schon seit immer in der Stadt Zürich.
Freue mich auf Deinen Aufenthalt in dieser spannenden Stadt.",within an hour,100%,100%,t,https://a0.muscache.com/im/users/19610180/profile_pic/1407411304/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19610180/profile_pic/1407411304/original.jpg?aki_policy=profile_x_medium,,19,23,"['email', 'phone']",t,t,,Hard,Kreis 4,47.38108,8.50807,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Heating"", ""Clothing storage: closet"", ""Wine glasses"", ""Freezer"", ""TV with standard cable"", ""Microwave"", ""Dining table"", ""Elevator"", ""Dryer"", ""Bed linens"", ""Cleaning available during stay"", ""Body soap"", ""Paid washer"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Lockbox"", ""Paid parking lot on premises"", ""Shampoo"", ""Smoke alarm"", ""Outdoor shower"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Refrigerator"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Cleaning products"", ""Kitchen"", ""Hot water"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Hair dryer"", ""Iron""]",$95.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,28,209,2025-09-29,41,21,0,32,27,126,11970,2024-05-30,2025-07-14,4.8,4.85,4.95,4.88,4.85,4.56,4.46,,t,19,15,4,0,2.52
1117515911255186367,https://www.airbnb.com/rooms/1117515911255186367,20250929042214,2025-09-29,city scrape,Beautiful Apartment in Zurich City Centre,"This attractive 2.5-room flat is located in the heart of the lively and trendy Kreis 3 district, one of Zurich's most sought-after neighbourhoods. <br /><br />Location:<br />District 3, also known as Wiedikon, offers excellent public transport connections as well as a variety of shopping facilities, restaurants and cafés. The proximity to the Uetliberg is ideal for relaxing walks and sporting activities. The city centre is also just a few minutes away.",,https://a0.muscache.com/pictures/hosting/Hosting-1117515911255186367/original/b3bdf699-f4b9-4d83-94be-1cfcaca1fb15.jpeg,11256564,https://www.airbnb.com/users/show/11256564,Melanie Christina,2014-01-13,"Zurich, Switzerland",Hallihallo wir sind zwei freundinnen aus der schweiz:)!,within a day,80%,100%,f,https://a0.muscache.com/im/pictures/user/fd0375c9-5488-47f0-b42a-d417b2a3c83b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fd0375c9-5488-47f0-b42a-d417b2a3c83b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Sihlfeld,Kreis 3,47.370540565550336,8.513806834816933,Private room in rental unit,Private room,1,1.0,1 private bath,1,1,"[""Dedicated workspace"", ""Kitchen"", ""Outdoor dining area"", ""Smoking allowed"", ""Self check-in"", ""Lockbox"", ""Hair dryer"", ""Washer"", ""Coffee maker"", ""Refrigerator""]",$90.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,23,53,83,83,2025-09-29,6,3,0,83,4,18,1620,2024-06-08,2025-07-23,4.83,4.83,5.0,4.83,4.83,5.0,4.5,,f,1,0,1,0,0.38
1117572287508602009,https://www.airbnb.com/rooms/1117572287508602009,20250929042214,2025-09-29,city scrape,Moderne Wohnung mit Weitblick,Relax with the whole family at this peaceful place.,,https://a0.muscache.com/pictures/miso/Hosting-1117572287508602009/original/4347458a-6d82-4766-90cd-ea3306d8d51f.jpeg,1259206,https://www.airbnb.com/users/show/1259206,Deniz,2011-10-07,"Zurich, Switzerland","",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/9532b4f2-ad40-4fa2-a7c4-86ed24f3e352.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9532b4f2-ad40-4fa2-a7c4-86ed24f3e352.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Albisrieden,Kreis 9,47.3758902,8.4843771,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,3,"[""First aid kit"", ""Paid parking on premises"", ""Dedicated workspace"", ""Kitchen"", ""Outdoor dining area"", ""TV"", ""Free parking on premises"", ""Wifi"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm""]",$270.00,45,45,45,45,45,45,45.0,45.0,,t,29,59,89,179,2025-09-29,0,0,0,93,0,0,0,,,,,,,,,,,f,1,1,0,0,
1117964432664728035,https://www.airbnb.com/rooms/1117964432664728035,20250929042214,2025-09-29,previous scrape,"Nahe Fluss, Wald und Zentrum.",Enjoy a stylish experience at this centrally-located home. 2 minutes to the river and forest. In a short time in the center of the city and central station. Cozy apartment with great<br />views,,https://a0.muscache.com/pictures/hosting/Hosting-1117964432664728035/original/f8c79030-c640-40cb-9690-bdc4562bc257.jpeg,19838245,https://www.airbnb.com/users/show/19838245,Fra,2014-08-11,"Zurich, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/19838245/profile_pic/1407770682/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19838245/profile_pic/1407770682/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Wipkingen,Kreis 10,47.39573923119597,8.523195907473564,Private room in rental unit,Private room,2,,1 bath,,,"[""Dedicated workspace"", ""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Washer""]",,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2025-09-29,0,0,0,0,0,0,,,,,,,,,,,,f,1,0,1,0,
1118244243395629749,https://www.airbnb.com/rooms/1118244243395629749,20250929042214,2025-09-29,city scrape,Münsterhofblick: luxus lage,"Welcome to the heart of Zurich! Our luxurious room not only offers a breathtaking view over the historic Münsterhof, but is also located directly on the renowned Paradeplatz and the famous Bahnhofstrasse. Enjoy the comfort and elegance of this unique location just a few steps away from the best shopping, restaurants, and cultural attractions.",,https://a0.muscache.com/pictures/hosting/Hosting-1118228208481931157/original/266c484f-d504-496c-a59c-7fca7595def0.jpeg,423806611,https://www.airbnb.com/users/show/423806611,Stefan Buchschacher,2021-09-20,,"",a few days or more,0%,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,5,"['email', 'phone', 'work_email']",f,t,,Lindenhof,Kreis 1,47.36957,8.5401,Private room in rental unit,Private room,2,0.5,Private half-bath,1,1,"[""First aid kit"", ""Paid parking on premises"", ""Kitchen"", ""TV"", ""Lake access"", ""Wifi"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Fire extinguisher""]",$160.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,269,2025-09-29,0,0,0,93,0,0,0,,,,,,,,,,,f,2,0,2,0,
1118246920664180886,https://www.airbnb.com/rooms/1118246920664180886,20250929042214,2025-09-29,city scrape,Münsterblüxckt: luxoriöster Ort,"Welcome to the heart of Zurich! Our luxurious room not only offers a breathtaking view over the historic Münsterhof, but is also located directly on the renowned Paradeplatz and the famous Bahnhofstrasse. Enjoy the comfort and elegance of this unique location just a few steps away from the best shopping, restaurants, and cultural attractions. Experience the vibrant life of the city firsthand.",,https://a0.muscache.com/pictures/hosting/Hosting-1118228208481931157/original/266c484f-d504-496c-a59c-7fca7595def0.jpeg,423806611,https://www.airbnb.com/users/show/423806611,Stefan Buchschacher,2021-09-20,,"",a few days or more,0%,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,5,"['email', 'phone', 'work_email']",f,t,,Lindenhof,Kreis 1,47.3709,8.54114,Private room in rental unit,Private room,4,0.5,Private half-bath,2,1,"[""First aid kit"", ""Paid parking on premises"", ""Kitchen"", ""TV"", ""Lake access"", ""Wifi"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Fire extinguisher""]","$3,200.00",1,365,1,1,365,365,1.0,365.0,,t,29,59,89,269,2025-09-29,0,0,0,93,0,0,0,,,,,,,,,,,f,2,0,2,0,
1118298080690170780,https://www.airbnb.com/rooms/1118298080690170780,20250929042214,2025-09-29,city scrape,Swiss Marc Aurel - Self Check-In,"The self check-in  Marc Aurel - Self Check-In awaits you in a convenient location and offers easy access to the center. You live here right next to the Letzigrund Stadium and just 50 m from bus and tram stops.<br /><br />A typical Zurich townhouse houses the apartments Marc Aurel for self catering, which are extremely tastefully and functionally furnished.",,https://a0.muscache.com/pictures/miso/Hosting-1118298080690170780/original/5135ab74-1fee-4785-89ce-e6e96def731b.jpeg,510964692,https://www.airbnb.com/users/show/510964692,Philippe,2023-04-20,"Zürich, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User-510964692/original/3a8cbcd7-6eea-435a-b2eb-33d475befd16.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-510964692/original/3a8cbcd7-6eea-435a-b2eb-33d475befd16.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Sihlfeld,Kreis 3,47.3778,8.50893,Room in hotel,Private room,2,1.0,1 private bath,1,1,"[""Paid parking on premises"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher""]",$240.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,269,2025-09-29,0,0,0,93,0,0,0,,,,,,,,,,,f,1,0,1,0,
